1.000000000000000021e-02 4.084275999999999845e-09 1.000000000000000021e-02 1.213527520000000115e-10 1.000000000000000021e-02 1.956712539999999949e-10 1.000000000000000021e-02 3.157352920000000184e-15 1.000000000000000021e-02 5.954165249999999743e-01 1.000000000000000021e-02 2.554145189999999785e-10 1.000000000000000021e-02 1.473898280000000068e-12 1.000000000000000021e-02 1.222735229999999930e-11 1.000000000000000021e-02 7.347286529999999363e-15 1.000000000000000021e-02 6.900577279999999813e-01 1.000000000000000021e-02 1.455488249999999914e-10 1.000000000000000021e-02 4.422862829999999955e-13 1.000000000000000021e-02 6.967581980000000258e-12 1.000000000000000021e-02 1.438748290000000110e-14 1.000000000000000021e-02 6.653940120000000347e-01 1.000000000000000021e-02 1.009876000000000024e-10 1.000000000000000021e-02 2.124374179999999994e-13 1.000000000000000021e-02 4.836790559999999629e-12 1.000000000000000021e-02 2.868947849999999802e-14 1.000000000000000021e-02 6.451559059999999457e-01 1.000000000000000021e-02 6.340524390000000159e-11 1.000000000000000021e-02 9.575899099999999905e-14 1.000000000000000021e-02 3.038042609999999818e-12 1.000000000000000021e-02 5.741827170000000175e-14 1.000000000000000021e-02 6.328970219999999758e-01 1.000000000000000021e-02 7.005262489999999989e-09 1.000000000000000021e-02 1.218571329999999991e-10 1.000000000000000021e-02 3.447370649999999957e-10 1.000000000000000021e-02 4.770189499999999610e-15 1.000000000000000021e-02 5.273867869999999680e-01 1.000000000000000021e-02 6.501513539999999660e-10 1.000000000000000021e-02 1.935568019999999827e-12 1.000000000000000021e-02 3.171753239999999861e-11 1.000000000000000021e-02 8.687252719999999614e-15 1.000000000000000021e-02 5.969521759999999455e-01 1.000000000000000021e-02 2.536317479999999823e-10 1.000000000000000021e-02 2.957096889999999832e-13 1.000000000000000021e-02 1.236177939999999951e-11 1.000000000000000021e-02 1.744168860000000146e-14 1.000000000000000021e-02 5.955127909999999858e-01 1.000000000000000021e-02 1.298125559999999912e-10 1.000000000000000021e-02 8.449283900000000152e-14 1.000000000000000021e-02 6.328449800000000046e-12 1.000000000000000021e-02 3.471804789999999740e-14 1.000000000000000021e-02 5.874430099999999877e-01 1.000000000000000021e-02 6.588745670000000016e-11 1.000000000000000021e-02 2.492495030000000119e-14 1.000000000000000021e-02 3.212531050000000045e-12 1.000000000000000021e-02 6.946908170000000399e-14 1.000000000000000021e-02 5.831602649999999555e-01
2.000000000000000042e-02 5.031031029999999984e-09 2.000000000000000042e-02 1.494944359999999942e-10 2.000000000000000042e-02 2.410836939999999831e-10 2.000000000000000042e-02 3.158145940000000191e-15 2.000000000000000042e-02 5.954165249999999743e-01 2.000000000000000042e-02 3.146601459999999960e-10 2.000000000000000042e-02 1.816215569999999936e-12 2.000000000000000042e-02 1.506744859999999998e-11 2.000000000000000042e-02 7.312518270000000262e-15 2.000000000000000042e-02 6.900577279999999813e-01 2.000000000000000042e-02 1.793081710000000096e-10 2.000000000000000042e-02 5.450201929999999681e-13 2.000000000000000042e-02 8.586011889999999884e-12 2.000000000000000042e-02 1.432135049999999901e-14 2.000000000000000042e-02 6.653940120000000347e-01 2.000000000000000042e-02 1.243946180000000127e-10 2.000000000000000042e-02 2.617542450000000074e-13 2.000000000000000042e-02 5.959645409999999810e-12 2.000000000000000042e-02 2.856522710000000262e-14 2.000000000000000042e-02 6.451559059999999457e-01 2.000000000000000042e-02 7.809274250000000176e-11 2.000000000000000042e-02 1.179787140000000100e-13 2.000000000000000042e-02 3.742989090000000189e-12 2.000000000000000042e-02 5.718168200000000232e-14 2.000000000000000042e-02 6.328970219999999758e-01 2.000000000000000042e-02 8.577418859999999822e-09 2.000000000000000042e-02 1.492328960000000025e-10 2.000000000000000042e-02 4.223867060000000256e-10 2.000000000000000042e-02 4.767501939999999910e-15 2.000000000000000042e-02 5.273867869999999680e-01 2.000000000000000042e-02 7.977794140000000465e-10 2.000000000000000042e-02 2.375595819999999864e-12 2.000000000000000042e-02 3.893208970000000262e-11 2.000000000000000042e-02 8.668699679999999890e-15 2.000000000000000042e-02 5.969521759999999455e-01 2.000000000000000042e-02 3.112817190000000004e-10 2.000000000000000042e-02 3.630410190000000107e-13 2.000000000000000042e-02 1.517653760000000091e-11 2.000000000000000042e-02 1.740648150000000090e-14 2.000000000000000042e-02 5.955127909999999858e-01 2.000000000000000042e-02 1.593059139999999971e-10 2.000000000000000042e-02 1.037259920000000055e-13 2.000000000000000042e-02 7.769026880000000528e-12 2.000000000000000042e-02 3.461752150000000299e-14 2.000000000000000042e-02 5.874430099999999877e-01 2.000000000000000042e-02 8.085318470000000374e-11 2.000000000000000042e-02 3.059763489999999692e-14 2.000000000000000042e-02 3.943690270000000046e-12 2.000000000000000042e-02 6.924487209999999391e-14 2.000000000000000042e-02 5.831602649999999555e-01
2.999999999999999889e-02 6.196783539999999824e-09 2.999999999999999889e-02 1.841498969999999909e-10 2.999999999999999889e-02 2.970208229999999894e-10 2.999999999999999889e-02 3.160029329999999919e-15 2.999999999999999889e-02 5.954165249999999743e-01 2.999999999999999889e-02 3.876236970000000095e-10 2.999999999999999889e-02 2.237911199999999989e-12 2.999999999999999889e-02 1.856621600000000014e-11 2.999999999999999889e-02 7.278315770000000274e-15 2.999999999999999889e-02 6.900577279999999813e-01 2.999999999999999889e-02 2.208826879999999917e-10 2.999999999999999889e-02 6.715781080000000145e-13 2.999999999999999889e-02 1.057975860000000015e-11 2.999999999999999889e-02 1.425632579999999944e-14 2.999999999999999889e-02 6.653940120000000347e-01 2.999999999999999889e-02 1.532150879999999968e-10 2.999999999999999889e-02 3.224992400000000248e-13 2.999999999999999889e-02 7.342701949999999716e-12 2.999999999999999889e-02 2.844331290000000293e-14 2.999999999999999889e-02 6.451559059999999457e-01 2.999999999999999889e-02 9.617438020000000415e-11 2.999999999999999889e-02 1.453442499999999943e-13 2.999999999999999889e-02 4.611195120000000153e-12 2.999999999999999889e-02 5.695012640000000216e-14 2.999999999999999889e-02 6.328970219999999758e-01 2.999999999999999889e-02 1.050015730000000024e-08 2.999999999999999889e-02 1.827232300000000068e-10 2.999999999999999889e-02 5.174525159999999861e-10 2.999999999999999889e-02 4.766394579999999698e-15 2.999999999999999889e-02 5.273867869999999680e-01 2.999999999999999889e-02 9.788262779999999012e-10 2.999999999999999889e-02 2.915422679999999882e-12 2.999999999999999889e-02 4.778436429999999780e-11 2.999999999999999889e-02 8.651898070000000380e-15 2.999999999999999889e-02 5.969521759999999455e-01 2.999999999999999889e-02 3.819947989999999760e-10 2.999999999999999889e-02 4.456715339999999973e-13 2.999999999999999889e-02 1.863089779999999924e-11 2.999999999999999889e-02 1.737475620000000141e-14 2.999999999999999889e-02 5.955127909999999858e-01 2.999999999999999889e-02 1.954775760000000029e-10 2.999999999999999889e-02 1.273273310000000059e-13 2.999999999999999889e-02 9.536798669999999712e-12 2.999999999999999889e-02 3.452103619999999729e-14 2.999999999999999889e-02 5.874430099999999877e-01 2.999999999999999889e-02 9.920626790000000638e-11 2.999999999999999889e-02 3.755832230000000204e-14 2.999999999999999889e-02 4.840870519999999806e-12 2.999999999999999889e-02 6.902608580000000138e-14 2.999999999999999889e-02 5.831602649999999555e-01
4.000000000000000083e-02 7.631539959999999713e-09 4.000000000000000083e-02 2.268218160000000128e-10 4.000000000000000083e-02 3.659155409999999930e-10 4.000000000000000083e-02 3.162840229999999895e-15 4.000000000000000083e-02 5.954165249999999743e-01 4.000000000000000083e-02 4.774743149999999965e-10 4.000000000000000083e-02 2.757356499999999874e-12 4.000000000000000083e-02 2.287613209999999938e-11 4.000000000000000083e-02 7.244675749999999992e-15 4.000000000000000083e-02 6.900577279999999813e-01 4.000000000000000083e-02 2.720770969999999776e-10 4.000000000000000083e-02 8.274738029999999852e-13 4.000000000000000083e-02 1.303568600000000028e-11 4.000000000000000083e-02 1.419240779999999942e-14 4.000000000000000083e-02 6.653940120000000347e-01 4.000000000000000083e-02 1.886974130000000044e-10 4.000000000000000083e-02 3.973146519999999959e-13 4.000000000000000083e-02 9.046121650000000781e-12 4.000000000000000083e-02 2.832376030000000090e-14 4.000000000000000083e-02 6.451559059999999457e-01 4.000000000000000083e-02 1.184319939999999992e-10 4.000000000000000083e-02 1.790443359999999892e-13 4.000000000000000083e-02 5.680376789999999758e-12 4.000000000000000083e-02 5.672370979999999816e-14 4.000000000000000083e-02 6.328970219999999758e-01 4.000000000000000083e-02 1.285086120000000082e-08 4.000000000000000083e-02 2.236812919999999931e-10 4.000000000000000083e-02 6.338145440000000446e-10 4.000000000000000083e-02 4.766966280000000110e-15 4.000000000000000083e-02 5.273867869999999680e-01 4.000000000000000083e-02 1.200819999999999995e-09 4.000000000000000083e-02 3.577597860000000080e-12 4.000000000000000083e-02 5.864491870000000297e-11 4.000000000000000083e-02 8.636955960000000560e-15 4.000000000000000083e-02 5.969521759999999455e-01 4.000000000000000083e-02 4.687163550000000071e-10 4.000000000000000083e-02 5.470660199999999950e-13 4.000000000000000083e-02 2.286972229999999892e-11 4.000000000000000083e-02 1.734673120000000151e-14 4.000000000000000083e-02 5.955127909999999858e-01 4.000000000000000083e-02 2.398315999999999807e-10 4.000000000000000083e-02 1.562853640000000102e-13 4.000000000000000083e-02 1.170581580000000070e-11 4.000000000000000083e-02 3.442882980000000062e-14 4.000000000000000083e-02 5.874430099999999877e-01 4.000000000000000083e-02 1.217090929999999989e-10 4.000000000000000083e-02 4.609835180000000060e-14 4.000000000000000083e-02 5.941629300000000401e-12 4.000000000000000083e-02 6.881295260000000395e-14 4.000000000000000083e-02 5.831602649999999555e-01
5.000000000000000278e-02 9.396324830000000707e-09 5.000000000000000278e-02 2.793510319999999981e-10 5.000000000000000278e-02 4.507500839999999912e-10 5.000000000000000278e-02 3.166451570000000121e-15 5.000000000000000278e-02 5.954165249999999743e-01 5.000000000000000278e-02 5.881111069999999981e-10 5.000000000000000278e-02 3.397164229999999894e-12 5.000000000000000278e-02 2.818489029999999884e-11 5.000000000000000278e-02 7.211595979999999815e-15 5.000000000000000278e-02 6.900577279999999813e-01 5.000000000000000278e-02 3.351114849999999913e-10 5.000000000000000278e-02 1.019493869999999902e-12 5.000000000000000278e-02 1.606071070000000054e-11 5.000000000000000278e-02 1.412959730000000037e-14 5.000000000000000278e-02 6.653940120000000347e-01 5.000000000000000278e-02 2.323767500000000010e-10 5.000000000000000278e-02 4.894517989999999597e-13 5.000000000000000278e-02 1.114393459999999958e-11 5.000000000000000278e-02 2.820660070000000032e-14 5.000000000000000278e-02 6.451559059999999457e-01 5.000000000000000278e-02 1.458267050000000063e-10 5.000000000000000278e-02 2.205413940000000013e-13 5.000000000000000278e-02 6.996934320000000388e-12 5.000000000000000278e-02 5.650255750000000246e-14 5.000000000000000278e-02 6.328970219999999758e-01 5.000000000000000278e-02 1.572371669999999974e-08 5.000000000000000278e-02 2.737552800000000088e-10 5.000000000000000278e-02 7.762079930000000247e-10 5.000000000000000278e-02 4.769321529999999686e-15 5.000000000000000278e-02 5.273867869999999680e-01 5.000000000000000278e-02 1.472971130000000000e-09 5.000000000000000278e-02 4.389734829999999917e-12 5.000000000000000278e-02 7.196772850000000190e-11 5.000000000000000278e-02 8.623989909999999956e-15 5.000000000000000278e-02 5.969521759999999455e-01 5.000000000000000278e-02 5.750505870000000036e-10 5.000000000000000278e-02 6.714697519999999593e-13 5.000000000000000278e-02 2.807051150000000098e-11 5.000000000000000278e-02 1.732264219999999979e-14 5.000000000000000278e-02 5.955127909999999858e-01 5.000000000000000278e-02 2.942078720000000231e-10 5.000000000000000278e-02 1.918110020000000014e-13 5.000000000000000278e-02 1.436679289999999967e-11 5.000000000000000278e-02 3.434116589999999705e-14 5.000000000000000278e-02 5.874430099999999877e-01 5.000000000000000278e-02 1.492940909999999986e-10 5.000000000000000278e-02 5.657456139999999819e-14 5.000000000000000278e-02 7.291970009999999357e-12 5.000000000000000278e-02 6.860573439999999550e-14 5.000000000000000278e-02 5.831602649999999555e-01
5.999999999999999778e-02 1.156761860000000060e-08 5.999999999999999778e-02 3.440018270000000025e-10 5.999999999999999778e-02 5.551951579999999638e-10 5.999999999999999778e-02 3.171239699999999891e-15 5.999999999999999778e-02 5.954165249999999743e-01 5.999999999999999778e-02 7.243305690000000324e-10 5.999999999999999778e-02 4.185164490000000402e-12 5.999999999999999778e-02 3.472350779999999968e-11 5.999999999999999778e-02 7.179075299999999953e-15 5.999999999999999778e-02 6.900577279999999813e-01 5.999999999999999778e-02 4.127164629999999785e-10 5.999999999999999778e-02 1.255990520000000040e-12 5.999999999999999778e-02 1.978641499999999875e-11 5.999999999999999778e-02 1.406789790000000006e-14 5.999999999999999778e-02 6.653940120000000347e-01 5.999999999999999778e-02 2.861404980000000226e-10 5.999999999999999778e-02 6.029108669999999540e-13 5.999999999999999778e-02 1.372722350000000055e-11 5.999999999999999778e-02 2.809187320000000047e-14 5.999999999999999778e-02 6.451559059999999457e-01 5.999999999999999778e-02 1.795397569999999901e-10 5.999999999999999778e-02 2.716342379999999814e-13 5.999999999999999778e-02 8.617942159999999239e-12 5.999999999999999778e-02 5.628681739999999791e-14 5.999999999999999778e-02 6.328970219999999758e-01 5.999999999999999778e-02 1.923326510000000103e-08 5.999999999999999778e-02 3.349512310000000102e-10 5.999999999999999778e-02 9.504084620000000855e-10 5.999999999999999778e-02 4.773570449999999900e-15 5.999999999999999778e-02 5.273867869999999680e-01 5.999999999999999778e-02 1.806544069999999983e-09 5.999999999999999778e-02 5.385637510000000321e-12 5.999999999999999778e-02 8.830880359999999754e-11 5.999999999999999778e-02 8.613125259999999666e-15 5.999999999999999778e-02 5.969521759999999455e-01 5.999999999999999778e-02 7.054060259999999648e-10 5.999999999999999778e-02 8.240827980000000223e-13 5.999999999999999778e-02 3.445069620000000246e-11 5.999999999999999778e-02 1.730274230000000117e-14 5.999999999999999778e-02 5.955127909999999858e-01 5.999999999999999778e-02 3.608560389999999769e-10 5.999999999999999778e-02 2.353871210000000018e-13 5.999999999999999778e-02 1.763082429999999904e-11 5.999999999999999778e-02 3.425833600000000038e-14 5.999999999999999778e-02 5.874430099999999877e-01 5.999999999999999778e-02 1.831011170000000112e-10 5.999999999999999778e-02 6.942386869999999684e-14 5.999999999999999778e-02 8.948223239999999380e-12 5.999999999999999778e-02 6.840472900000000445e-14 5.999999999999999778e-02 5.831602649999999555e-01
7.000000000000000666e-02 1.423852949999999989e-08 7.000000000000000666e-02 4.235570360000000037e-10 7.000000000000000666e-02 6.837655090000000194e-10 7.000000000000000666e-02 3.177234550000000126e-15 7.000000000000000666e-02 5.954165249999999743e-01 7.000000000000000666e-02 8.920322009999999921e-10 7.000000000000000666e-02 5.155604260000000080e-12 7.000000000000000666e-02 4.277629239999999864e-11 7.000000000000000666e-02 7.147113680000000412e-15 7.000000000000000666e-02 6.900577279999999813e-01 7.000000000000000666e-02 5.082499650000000277e-10 7.000000000000000666e-02 1.547241380000000008e-12 7.000000000000000666e-02 2.437471650000000097e-11 7.000000000000000666e-02 1.400731570000000057e-14 7.000000000000000666e-02 6.653940120000000347e-01 7.000000000000000666e-02 3.523086180000000127e-10 7.000000000000000666e-02 7.426126159999999867e-13 7.000000000000000666e-02 1.690803379999999876e-11 7.000000000000000666e-02 2.797962529999999910e-14 7.000000000000000666e-02 6.451559059999999457e-01 7.000000000000000666e-02 2.210225669999999920e-10 7.000000000000000666e-02 3.345350440000000151e-13 7.000000000000000666e-02 1.061359200000000016e-11 7.000000000000000666e-02 5.607666260000000068e-14 7.000000000000000666e-02 6.328970219999999758e-01 7.000000000000000666e-02 2.351867430000000076e-08 7.000000000000000666e-02 4.097086650000000239e-10 7.000000000000000666e-02 1.163456200000000063e-09 7.000000000000000666e-02 4.779828579999999672e-15 7.000000000000000666e-02 5.273867869999999680e-01 7.000000000000000666e-02 2.215308569999999911e-09 7.000000000000000666e-02 6.606673129999999787e-12 7.000000000000000666e-02 1.083489110000000040e-10 7.000000000000000666e-02 8.604496520000000717e-15 7.000000000000000666e-02 5.969521759999999455e-01 7.000000000000000666e-02 8.651724980000000038e-10 7.000000000000000666e-02 1.011272710000000021e-12 7.000000000000000666e-02 4.227653650000000234e-11 7.000000000000000666e-02 1.728730290000000095e-14 7.000000000000000666e-02 5.955127909999999858e-01 7.000000000000000666e-02 4.425253759999999891e-10 7.000000000000000666e-02 2.888290119999999933e-13 7.000000000000000666e-02 2.163391689999999980e-11 7.000000000000000666e-02 3.418066100000000016e-14 7.000000000000000666e-02 5.874430099999999877e-01 7.000000000000000666e-02 2.245228560000000110e-10 7.000000000000000666e-02 8.518104470000000091e-14 7.000000000000000666e-02 1.097934069999999954e-11 7.000000000000000666e-02 6.821027410000000471e-14 7.000000000000000666e-02 5.831602649999999555e-01
8.000000000000000167e-02 1.752331109999999906e-08 8.000000000000000167e-02 5.214334989999999610e-10 8.000000000000000167e-02 8.420091219999999671e-10 8.000000000000000167e-02 3.184466510000000090e-15 8.000000000000000167e-02 5.954165249999999743e-01 8.000000000000000167e-02 1.098470899999999907e-09 8.000000000000000167e-02 6.350621220000000315e-12 8.000000000000000167e-02 5.269309129999999872e-11 8.000000000000000167e-02 7.115712289999999403e-15 8.000000000000000167e-02 6.900577279999999813e-01 8.000000000000000167e-02 6.258405729999999695e-10 8.000000000000000167e-02 1.905891559999999841e-12 8.000000000000000167e-02 3.002483340000000177e-11 8.000000000000000167e-02 1.394785980000000024e-14 8.000000000000000167e-02 6.653940120000000347e-01 8.000000000000000167e-02 4.337320929999999976e-10 8.000000000000000167e-02 9.146091790000000808e-13 8.000000000000000167e-02 2.082417499999999856e-11 8.000000000000000167e-02 2.786991429999999853e-14 8.000000000000000167e-02 6.451559059999999457e-01 8.000000000000000167e-02 2.720580300000000021e-10 8.000000000000000167e-02 4.119638000000000162e-13 8.000000000000000167e-02 1.307019070000000007e-11 8.000000000000000167e-02 5.587229420000000295e-14 8.000000000000000167e-02 6.328970219999999758e-01 8.000000000000000167e-02 2.874886269999999913e-08 8.000000000000000167e-02 5.009915270000000027e-10 8.000000000000000167e-02 1.423927239999999972e-09 8.000000000000000167e-02 4.788216650000000142e-15 8.000000000000000167e-02 5.273867869999999680e-01 8.000000000000000167e-02 2.716088389999999937e-09 8.000000000000000167e-02 8.103444199999999246e-12 8.000000000000000167e-02 1.329212810000000010e-10 8.000000000000000167e-02 8.598247589999999289e-15 8.000000000000000167e-02 5.969521759999999455e-01 8.000000000000000167e-02 1.060936119999999941e-09 8.000000000000000167e-02 1.240833870000000048e-12 8.000000000000000167e-02 5.187397550000000171e-11 8.000000000000000167e-02 1.727661430000000052e-14 8.000000000000000167e-02 5.955127909999999858e-01 8.000000000000000167e-02 5.425738550000000284e-10 8.000000000000000167e-02 3.543580370000000105e-13 8.000000000000000167e-02 2.654251369999999987e-11 8.000000000000000167e-02 3.410849339999999918e-14 8.000000000000000167e-02 5.874430099999999877e-01 8.000000000000000167e-02 2.752598949999999859e-10 8.000000000000000167e-02 1.045003639999999941e-13 8.000000000000000167e-02 1.346968990000000008e-11 8.000000000000000167e-02 6.802275069999999710e-14 8.000000000000000167e-02 5.831602649999999555e-01
8.999999999999999667e-02 2.156210120000000061e-08 8.999999999999999667e-02 6.418248099999999849e-10 8.999999999999999667e-02 1.036741589999999927e-09 8.999999999999999667e-02 3.192966240000000178e-15 8.999999999999999667e-02 5.954165249999999743e-01 8.999999999999999667e-02 1.352566699999999996e-09 8.999999999999999667e-02 7.822054150000000151e-12 8.999999999999999667e-02 6.490434129999999882e-11 8.999999999999999667e-02 7.084873599999999636e-15 8.999999999999999667e-02 6.900577279999999813e-01 8.999999999999999667e-02 7.705633039999999681e-10 8.999999999999999667e-02 2.347496609999999986e-12 8.999999999999999667e-02 3.698183989999999698e-11 8.999999999999999667e-02 1.388954220000000008e-14 8.999999999999999667e-02 6.653940120000000347e-01 8.999999999999999667e-02 5.339135699999999488e-10 8.999999999999999667e-02 1.126342780000000055e-12 8.999999999999999667e-02 2.564511390000000020e-11 8.999999999999999667e-02 2.776280769999999922e-14 8.999999999999999667e-02 6.451559059999999457e-01 8.999999999999999667e-02 3.348355640000000022e-10 8.999999999999999667e-02 5.072641450000000314e-13 8.999999999999999667e-02 1.609383770000000151e-11 8.999999999999999667e-02 5.567394460000000075e-14 8.999999999999999667e-02 6.328970219999999758e-01 8.999999999999999667e-02 3.512863279999999852e-08 8.999999999999999667e-02 6.123972880000000110e-10 8.999999999999999667e-02 1.742260620000000011e-09 8.999999999999999667e-02 4.798860160000000014e-15 8.999999999999999667e-02 5.273867869999999680e-01 8.999999999999999667e-02 3.329426929999999920e-09 8.999999999999999667e-02 9.937822929999999265e-12 8.999999999999999667e-02 1.630453740000000003e-10 8.999999999999999667e-02 8.594532049999999285e-15 8.999999999999999667e-02 5.969521759999999455e-01 8.999999999999999667e-02 1.300740190000000017e-09 8.999999999999999667e-02 1.522303409999999915e-12 8.999999999999999667e-02 6.364186419999999636e-11 8.999999999999999667e-02 1.727098580000000098e-14 8.999999999999999667e-02 5.955127909999999858e-01 8.999999999999999667e-02 6.651003669999999688e-10 8.999999999999999667e-02 4.346912889999999773e-13 8.999999999999999667e-02 3.256022109999999697e-11 8.999999999999999667e-02 3.404221959999999731e-14 8.999999999999999667e-02 5.874430099999999877e-01 8.999999999999999667e-02 3.373874669999999765e-10 8.999999999999999667e-02 1.281819460000000057e-13 8.999999999999999667e-02 1.652245660000000113e-11 8.999999999999999667e-02 6.784258730000000229e-14 8.999999999999999667e-02 5.831602649999999555e-01
1.000000000000000056e-01 2.652670109999999892e-08 1.000000000000000056e-01 7.898756099999999510e-10 1.000000000000000056e-01 1.276332899999999969e-09 1.000000000000000056e-01 3.202764559999999969e-15 1.000000000000000056e-01 5.954165249999999743e-01 1.000000000000000056e-01 1.665284749999999924e-09 1.000000000000000056e-01 9.633666219999999278e-12 1.000000000000000056e-01 7.993955519999999916e-11 1.000000000000000056e-01 7.054601479999999626e-15 1.000000000000000056e-01 6.900577279999999813e-01 1.000000000000000056e-01 9.486551500000000150e-10 1.000000000000000056e-01 2.891189140000000152e-12 1.000000000000000056e-01 4.554717220000000297e-11 1.000000000000000056e-01 1.383237830000000046e-14 1.000000000000000056e-01 6.653940120000000347e-01 1.000000000000000056e-01 6.571550860000000023e-10 1.000000000000000056e-01 1.386963130000000009e-12 1.000000000000000056e-01 3.157920480000000214e-11 1.000000000000000056e-01 2.765838499999999948e-14 1.000000000000000056e-01 6.451559059999999457e-01 1.000000000000000056e-01 4.120429179999999974e-10 1.000000000000000056e-01 6.245453749999999549e-13 1.000000000000000056e-01 1.981493389999999888e-11 1.000000000000000056e-01 5.548188069999999966e-14 1.000000000000000056e-01 6.328970219999999758e-01 1.000000000000000056e-01 4.290599479999999886e-08 1.000000000000000056e-01 7.482875270000000346e-10 1.000000000000000056e-01 2.131152789999999842e-09 1.000000000000000056e-01 4.811888860000000383e-15 1.000000000000000056e-01 5.273867869999999680e-01 1.000000000000000056e-01 4.080393999999999837e-09 1.000000000000000056e-01 1.218542400000000028e-11 1.000000000000000056e-01 1.999679729999999951e-10 1.000000000000000056e-01 8.593513309999999685e-15 1.000000000000000056e-01 5.969521759999999455e-01 1.000000000000000056e-01 1.594401429999999954e-09 1.000000000000000056e-01 1.867345790000000028e-12 1.000000000000000056e-01 7.806806459999999585e-11 1.000000000000000056e-01 1.727074669999999986e-14 1.000000000000000056e-01 5.955127909999999858e-01 1.000000000000000056e-01 8.151047850000000237e-10 1.000000000000000056e-01 5.331506399999999909e-13 1.000000000000000056e-01 3.993599289999999699e-11 1.000000000000000056e-01 3.398226140000000065e-14 1.000000000000000056e-01 5.874430099999999877e-01 1.000000000000000056e-01 4.134361720000000094e-10 1.000000000000000056e-01 1.572037800000000027e-13 1.000000000000000056e-01 2.026378189999999859e-11 1.000000000000000056e-01 6.767026450000000318e-14 1.000000000000000056e-01 5.831602649999999555e-01
