1.000000000000000000e+00 1.125716699999999904e+00 5.682530570000000125e+01
1.059253730000000004e+00 1.140959250000000091e+00 6.019308620000000332e+01
1.122018449999999889e+00 1.158062509999999934e+00 6.376054640000000262e+01
1.188502230000000104e+00 1.177253730000000109e+00 6.753954190000000324e+01
1.258925410000000022e+00 1.198787940000000107e+00 7.154263520000000653e+01
1.333521430000000008e+00 1.222951380000000032e+00 7.578313860000000091e+01
1.412537539999999980e+00 1.250065280000000056e+00 8.027515950000000089e+01
1.496235659999999967e+00 1.280490190000000084e+00 8.503364879999999459e+01
1.584893190000000063e+00 1.314630809999999927e+00 9.007445199999999375e+01
1.678804020000000063e+00 1.352941359999999982e+00 9.541436450000000491e+01
1.778279409999999894e+00 1.395931739999999976e+00 1.010711890000000039e+02
1.883649090000000026e+00 1.444174319999999900e+00 1.070638000000000005e+02
1.995262309999999983e+00 1.498311670000000095e+00 1.134122050000000002e+02
2.113489040000000152e+00 1.559065209999999979e+00 1.201376199999999983e+02
2.238721139999999998e+00 1.627244960000000074e+00 1.272625460000000004e+02
2.371373709999999857e+00 1.703760429999999992e+00 1.348108420000000081e+02
2.511886430000000114e+00 1.789633049999999947e+00 1.428078209999999899e+02
2.660725059999999864e+00 1.886009950000000046e+00 1.512803360000000055e+02
2.818382929999999842e+00 1.994179670000000071e+00 1.602568819999999903e+02
2.985382620000000209e+00 2.115589700000000128e+00 1.697677050000000065e+02
3.162277659999999990e+00 2.251866419999999813e+00 1.798449109999999962e+02
3.349654389999999982e+00 2.404837430000000165e+00 1.905225949999999955e+02
3.548133889999999901e+00 2.576556880000000049e+00 2.018369739999999979e+02
3.758374040000000083e+00 2.769334020000000063e+00 2.138265309999999886e+02
3.981071710000000152e+00 2.985765479999999972e+00 2.265321730000000002e+02
4.216965029999999892e+00 3.228771810000000020e+00 2.399973990000000015e+02
4.466835920000000293e+00 3.501638840000000030e+00 2.542684920000000091e+02
4.731512590000000351e+00 3.808064610000000183e+00 2.693947150000000192e+02
5.011872340000000037e+00 4.152212559999999719e+00 2.854285399999999981e+02
5.308844439999999665e+00 4.538772100000000087e+00 3.024258899999999812e+02
5.623413249999999586e+00 4.973027430000000138e+00 3.204464080000000195e+02
5.956621440000000156e+00 5.460936079999999748e+00 3.395537590000000137e+02
6.309573440000000311e+00 6.009218589999999693e+00 3.598159570000000258e+02
6.683439179999999702e+00 6.625461070000000063e+00 3.813057380000000194e+02
