1.000000000000000000e+00 1.113886979999999971e+00 5.721845840000000294e+01
1.059253730000000004e+00 1.127693630000000002e+00 6.060946359999999800e+01
1.122018449999999889e+00 1.143185619999999902e+00 6.420151140000000112e+01
1.188502230000000104e+00 1.160568760000000088e+00 6.800653540000000419e+01
1.258925410000000022e+00 1.180074010000000007e+00 7.203718069999999329e+01
1.333521430000000008e+00 1.201960590000000106e+00 7.630684610000000134e+01
1.412537539999999980e+00 1.226519410000000088e+00 8.082973029999999426e+01
1.496235659999999967e+00 1.254076949999999968e+00 8.562087979999999732e+01
1.584893190000000063e+00 1.284999669999999927e+00 9.069624079999999822e+01
1.678804020000000063e+00 1.319698870000000079e+00 9.607271389999999656e+01
1.778279409999999894e+00 1.358636200000000072e+00 1.017682120000000054e+02
1.883649090000000026e+00 1.402329879999999918e+00 1.078017239999999930e+02
1.995262309999999983e+00 1.451361649999999948e+00 1.141933789999999931e+02
2.113489040000000152e+00 1.506384579999999973e+00 1.209645179999999982e+02
2.238721139999999998e+00 1.568131860000000044e+00 1.281377689999999916e+02
2.371373709999999857e+00 1.637426730000000052e+00 1.357371280000000127e+02
2.511886430000000114e+00 1.715193559999999895e+00 1.437880450000000110e+02
2.660725059999999864e+00 1.802470440000000007e+00 1.523175149999999860e+02
2.818382929999999842e+00 1.900423210000000029e+00 1.613541789999999878e+02
2.985382620000000209e+00 2.010361420000000177e+00 1.709284269999999992e+02
3.162277659999999990e+00 2.133756159999999902e+00 1.810725160000000074e+02
3.349654389999999982e+00 2.272260279999999799e+00 1.918206889999999873e+02
3.548133889999999901e+00 2.427731150000000060e+00 2.032093079999999929e+02
3.758374040000000083e+00 2.602256329999999895e+00 2.152769979999999919e+02
3.981071710000000152e+00 2.798182619999999954e+00 2.280647989999999936e+02
4.216965029999999892e+00 3.018148819999999954e+00 2.416163380000000132e+02
4.466835920000000293e+00 3.265122879999999839e+00 2.559780049999999960e+02
4.731512590000000351e+00 3.542443909999999807e+00 2.711991550000000188e+02
5.011872340000000037e+00 3.853869809999999951e+00 2.873323250000000257e+02
5.308844439999999665e+00 4.203631380000000028e+00 3.044334699999999998e+02
5.623413249999999586e+00 4.596493739999999661e+00 3.225622240000000147e+02
5.956621440000000156e+00 5.037826299999999868e+00 3.417821880000000192e+02
6.309573440000000311e+00 5.533682469999999576e+00 3.621612460000000056e+02
6.683439179999999702e+00 6.090890729999999920e+00 3.837719230000000152e+02
7.079457839999999891e+00 6.717158780000000107e+00 4.066917700000000195e+02
7.498942089999999894e+00 7.421192959999999950e+00 4.310038119999999822e+02
7.943282349999999603e+00 8.212835569999999308e+00 4.567970349999999939e+02
8.413951420000000070e+00 9.103222900000000450e+00 4.841669420000000059e+02
8.912509379999999481e+00 1.010496799999999951e+01 5.132161859999999933e+02
9.440608759999999933e+00 1.123237220000000036e+01 5.440552770000000464e+02
1.000000000000000000e+01 1.250167129999999993e+01 5.768034000000000106e+02
1.059253730000000004e+01 1.393132240000000088e+01 6.115893459999999777e+02
