1.000000000000000000e+00 1.140672480000000100e+00 6.175599139999999920e+01
1.059253730000000004e+00 1.157742089999999946e+00 6.541598620000000608e+01
1.122018449999999889e+00 1.176895430000000076e+00 6.929298550000000034e+01
1.188502230000000104e+00 1.198387000000000091e+00 7.339987329999999588e+01
1.258925410000000022e+00 1.222502399999999989e+00 7.775030189999999664e+01
1.333521430000000008e+00 1.249562159999999977e+00 8.235873820000000478e+01
1.412537539999999980e+00 1.279926029999999937e+00 8.724051330000000348e+01
1.496235659999999967e+00 1.313997770000000065e+00 9.241187469999999848e+01
1.584893190000000063e+00 1.352230559999999970e+00 9.789004239999999868e+01
1.678804020000000063e+00 1.395133090000000076e+00 1.036932680000000033e+02
1.778279409999999894e+00 1.443276339999999935e+00 1.098408989999999932e+02
1.883649090000000026e+00 1.497301290000000007e+00 1.163534449999999936e+02
1.995262309999999983e+00 1.557927510000000071e+00 1.232526500000000027e+02
2.113489040000000152e+00 1.625962880000000110e+00 1.305615689999999915e+02
2.238721139999999998e+00 1.702314450000000035e+00 1.383046510000000069e+02
2.371373709999999857e+00 1.788000760000000078e+00 1.465078269999999918e+02
2.511886430000000114e+00 1.884165599999999996e+00 1.551986009999999965e+02
2.660725059999999864e+00 1.992093550000000102e+00 1.644061539999999866e+02
2.818382929999999842e+00 2.113227510000000198e+00 1.741614519999999970e+02
2.985382620000000209e+00 2.249188409999999916e+00 1.844973559999999964e+02
3.162277659999999990e+00 2.401797440000000172e+00 1.954487570000000005e+02
3.349654389999999982e+00 2.573101120000000019e+00 2.070527020000000107e+02
3.548133889999999901e+00 2.765399640000000048e+00 2.193485420000000090e+02
3.758374040000000083e+00 2.981278800000000118e+00 2.323780899999999860e+02
3.981071710000000152e+00 3.223646179999999806e+00 2.461857929999999897e+02
4.216965029999999892e+00 3.495772019999999980e+00 2.608189140000000066e+02
4.466835920000000293e+00 3.801335519999999857e+00 2.763277330000000234e+02
4.731512590000000351e+00 4.144477379999999656e+00 2.927657750000000192e+02
5.011872340000000037e+00 4.529859329999999851e+00 3.101900410000000079e+02
5.308844439999999665e+00 4.962731879999999762e+00 3.286612830000000258e+02
5.623413249999999586e+00 5.449011409999999778e+00 3.482442899999999781e+02
5.956621440000000156e+00 5.995368000000000031e+00 3.690082150000000070e+02
6.309573440000000311e+00 6.609325749999999999e+00 3.910269329999999854e+02
6.683439179999999702e+00 7.299377619999999567e+00 4.143794409999999857e+02
7.079457839999999891e+00 8.075117009999999595e+00 4.391503030000000081e+02
7.498942089999999894e+00 8.947388990000000319e+00 4.654301540000000159e+02
7.943282349999999603e+00 9.928464610000000690e+00 4.933162639999999897e+02
8.413951420000000070e+00 1.103224220000000066e+01 5.229131760000000213e+02
8.912509379999999481e+00 1.227448039999999985e+01 5.543334310000000187e+02
9.440608759999999933e+00 1.367306989999999978e+01 5.876983969999999999e+02
1.000000000000000000e+01 1.524834889999999987e+01 6.231392130000000407e+02
1.059253730000000004e+01 1.702347419999999900e+01 6.607978799999999637e+02
1.122018450000000023e+01 1.902485580000000098e+01 7.008285200000000259e+02
1.188502229999999926e+01 2.128267140000000168e+01 7.433988319999999703e+02
1.258925409999999978e+01 2.383147590000000093e+01 7.886917939999999589e+02
1.333521430000000052e+01 2.671092750000000038e+01 8.369076489999999922e+02
1.412537539999999936e+01 2.996665880000000115e+01 8.882662450000000263e+02
1.496235659999999967e+01 3.365132450000000119e+01 9.430097929999999451e+02
1.584893190000000018e+01 3.782587279999999907e+01 1.001406140000000050e+03
1.678804020000000108e+01 4.256109370000000069e+01 1.063752680000000055e+03
1.778279410000000027e+01 4.793951990000000052e+01 1.130380990000000111e+03
1.883649090000000115e+01 5.405777539999999703e+01 1.201662510000000111e+03
1.995262310000000028e+01 6.102949749999999796e+01 1.278015300000000025e+03
2.113489039999999974e+01 6.898900209999999333e+01 1.359912340000000086e+03
2.238721140000000176e+01 7.809591629999999896e+01 1.447891650000000027e+03
2.371373709999999946e+01 8.854108519999999771e+01 1.542568760000000111e+03
2.511886429999999848e+01 1.005541719999999941e+02 1.644652190000000019e+03
2.660725060000000042e+01 1.144135299999999944e+02 1.754962700000000041e+03
2.818382929999999931e+01 1.304591650000000129e+02 1.874457580000000007e+03
2.985382620000000031e+01 1.491099299999999914e+02 2.004261320000000069e+03
3.162277660000000168e+01 1.708866270000000043e+02 2.145704900000000180e+03
3.349654389999999893e+01 1.964434329999999989e+02 2.300376400000000103e+03
3.548133889999999724e+01 2.266112540000000024e+02 2.470186909999999898e+03
3.758374040000000349e+01 2.624584510000000250e+02 2.657457280000000083e+03
3.981071709999999797e+01 3.053773239999999873e+02 2.865033530000000155e+03
4.216965030000000070e+01 3.572095580000000155e+02 3.096442230000000109e+03
4.466835919999999760e+01 4.204318880000000149e+02 3.356102390000000014e+03
4.731512589999999818e+01 4.984370969999999943e+02 3.649617920000000140e+03
5.011872340000000037e+01 5.959700719999999592e+02 3.984186700000000201e+03
5.308844440000000020e+01 7.198235509999999522e+02 4.369179199999999582e+03
5.623413250000000119e+01 8.799835620000000063e+02 4.816964039999999841e+03
5.956621439999999978e+01 1.091582760000000007e+03 5.344087929999999687e+03
6.309573439999999778e+01 1.378366009999999960e+03 5.972936080000000402e+03
6.683439180000000590e+01 1.779117120000000114e+03 6.733933909999999742e+03
7.079457840000000601e+01 2.360166920000000118e+03 7.667898729999999887e+03
7.498942089999999894e+01 3.240976779999999962e+03 8.826123740000000907e+03
7.943282349999999781e+01 4.648649320000000444e+03 1.025730600000000049e+04
8.413951419999999359e+01 7.033585649999999987e+03 1.193501699999999983e+04
8.912509380000000192e+01 1.126521359999999913e+04 1.343566070000000036e+04
9.440608760000000643e+01 1.845060959999999977e+04 1.277300840000000062e+04
1.000000000000000000e+02 2.630596089999999822e+04 5.104799949999999626e+03
1.059253729999999933e+02 2.499521259999999893e+04 -7.589861390000000029e+03
1.122018450000000058e+02 1.660791849999999977e+04 -1.332761089999999967e+04
1.188502229999999997e+02 1.011097270000000026e+04 -1.318566439999999966e+04
1.258925409999999943e+02 6.385769049999999879e+03 -1.155916300000000047e+04
1.333521430000000123e+02 4.272188460000000305e+03 -9.921374069999999847e+03
1.412537539999999865e+02 3.008786880000000110e+03 -8.551928340000000389e+03
1.496235660000000109e+02 2.208603239999999914e+03 -7.447153479999999945e+03
1.584893189999999947e+02 1.675250600000000077e+03 -6.554898400000000038e+03
1.678804020000000037e+02 1.304226429999999937e+03 -5.825772299999999632e+03
1.778279410000000098e+02 1.036826589999999896e+03 -5.221365840000000389e+03
1.883649090000000115e+02 8.383637250000000449e+02 -4.713208899999999630e+03
1.995262309999999957e+02 6.874046120000000428e+02 -4.280355340000000069e+03
2.113489040000000045e+02 5.701803019999999833e+02 -3.907290620000000217e+03
2.238721140000000105e+02 4.775414480000000026e+02 -3.582385270000000219e+03
2.371373710000000017e+02 4.032266920000000141e+02 -3.296802409999999782e+03
2.511886430000000132e+02 3.428390670000000000e+02 -3.043733870000000024e+03
2.660725059999999758e+02 2.932198099999999954e+02 -2.817864050000000134e+03
2.818382930000000215e+02 2.520534179999999935e+02 -2.614990159999999833e+03
2.985382619999999747e+02 2.176116930000000025e+02 -2.431749719999999797e+03
3.162277659999999742e+02 1.885837720000000104e+02 -2.265422869999999875e+03
3.349654390000000035e+02 1.639607579999999984e+02 -2.113786759999999958e+03
3.548133889999999724e+02 1.429558539999999880e+02 -1.975007309999999961e+03
3.758374039999999923e+02 1.249480829999999969e+02 -1.847557489999999916e+03
3.981071709999999939e+02 1.094419589999999971e+02 -1.730155230000000074e+03
4.216965030000000070e+02 9.603817209999999704e+01 -1.621715490000000045e+03
4.466835919999999760e+02 8.441197400000000073e+01 -1.521313139999999976e+03
4.731512589999999818e+02 7.429704519999999945e+01 -1.428153759999999920e+03
5.011872339999999895e+02 6.547330759999999827e+01 -1.341550600000000031e+03
5.308844440000000304e+02 5.775761839999999836e+01 -1.260906240000000025e+03
5.623413249999999834e+02 5.099659220000000204e+01 -1.185697820000000092e+03
5.956621440000000121e+02 4.506101019999999835e+01 -1.115465110000000095e+03
6.309573440000000346e+02 3.984142769999999700e+01 -1.049800889999999981e+03
6.683439180000000306e+02 3.524469299999999805e+01 -9.883429370000000063e+02
7.079457840000000033e+02 3.119116659999999897e+01 -9.307675699999999779e+02
7.498942090000000462e+02 2.761248360000000091e+01 -8.767842140000000200e+02
7.943282349999999497e+02 2.444973969999999852e+01 -8.261309189999999489e+02
8.413951419999999644e+02 2.165201079999999934e+01 -7.785706109999999853e+02
8.912509380000000192e+02 1.917513720000000177e+01 -7.338879369999999653e+02
9.440608760000000075e+02 1.698071900000000056e+01 -6.918866060000000289e+02
1.000000000000000000e+03 1.503528069999999950e+01 -6.523871299999999565e+02
1.059253729999999905e+03 1.330957429999999952e+01 -6.152249080000000276e+02
1.122018450000000030e+03 1.177799219999999991e+01 -5.802485779999999522e+02
1.188502230000000054e+03 1.041807340000000082e+01 -5.473186100000000351e+02
1.258925410000000056e+03 9.210083729999999136e+00 -5.163060809999999492e+02
1.333521430000000009e+03 8.136659180000000546e+00 -4.870916270000000168e+02
1.412537540000000035e+03 7.182500390000000401e+00 -4.595645160000000260e+02
1.496235660000000053e+03 6.334111009999999986e+00 -4.336218519999999899e+02
1.584893190000000004e+03 5.579572319999999586e+00 -4.091678630000000112e+02
1.678804020000000037e+03 4.908348509999999720e+00 -3.861132840000000215e+02
1.778279410000000098e+03 4.311118170000000305e+00 -3.643748059999999782e+02
1.883649089999999887e+03 3.779627829999999911e+00 -3.438745850000000246e+02
1.995262310000000070e+03 3.306564509999999846e+00 -3.245398089999999911e+02
