1.000000000000000000e+00 1.134714100000000059e+00 6.431694039999999291e+01
1.059253730000000004e+00 1.151071090000000074e+00 6.812873170000000300e+01
1.122018449999999889e+00 1.169424849999999960e+00 7.216653159999999900e+01
1.188502230000000104e+00 1.190019230000000094e+00 7.644375949999999875e+01
1.258925410000000022e+00 1.213127950000000066e+00 8.097463489999999808e+01
1.333521430000000008e+00 1.239058159999999909e+00 8.577422620000000109e+01
1.412537539999999980e+00 1.268154599999999910e+00 9.085850209999999549e+01
1.496235659999999967e+00 1.300804209999999905e+00 9.624438600000000577e+01
1.584893190000000063e+00 1.337441279999999955e+00 1.019498140000000035e+02
1.678804020000000063e+00 1.378553270000000053e+00 1.079937989999999957e+02
1.778279409999999894e+00 1.424687390000000109e+00 1.143964930000000066e+02
1.883649090000000026e+00 1.476457920000000090e+00 1.211792599999999993e+02
1.995262309999999983e+00 1.534554449999999903e+00 1.283647520000000100e+02
2.113489040000000152e+00 1.599751219999999918e+00 1.359769850000000133e+02
2.238721139999999998e+00 1.672917549999999975e+00 1.440414309999999887e+02
2.371373709999999857e+00 1.755029589999999917e+00 1.525851030000000037e+02
2.511886430000000114e+00 1.847183550000000007e+00 1.616366559999999879e+02
2.660725059999999864e+00 1.950610650000000001e+00 1.712264940000000024e+02
2.818382929999999842e+00 2.066693850000000054e+00 1.813868799999999908e+02
2.985382620000000209e+00 2.196986760000000150e+00 1.921520570000000134e+02
3.162277659999999990e+00 2.343235040000000158e+00 2.035583809999999971e+02
3.349654389999999982e+00 2.507400379999999984e+00 2.156444610000000068e+02
3.548133889999999901e+00 2.691687690000000188e+00 2.284513080000000116e+02
3.758374040000000083e+00 2.898575810000000086e+00 2.420225049999999953e+02
3.981071710000000152e+00 3.130852149999999945e+00 2.564043810000000008e+02
4.216965029999999892e+00 3.391651969999999849e+00 2.716462080000000014e+02
4.466835920000000293e+00 3.684502839999999946e+00 2.878004109999999969e+02
4.731512590000000351e+00 4.013375049999999611e+00 3.049227999999999952e+02
5.011872340000000037e+00 4.382738849999999964e+00 3.230728270000000180e+02
5.308844439999999665e+00 4.797629500000000213e+00 3.423138579999999820e+02
5.623413249999999586e+00 5.263721379999999783e+00 3.627134869999999864e+02
5.956621440000000156e+00 5.787412409999999952e+00 3.843438740000000280e+02
6.309573440000000311e+00 6.375920569999999898e+00 4.072821240000000103e+02
6.683439179999999702e+00 7.037394370000000343e+00 4.316107089999999857e+02
7.079457839999999891e+00 7.781039479999999564e+00 4.574179369999999949e+02
7.498942089999999894e+00 8.617264419999999703e+00 4.847984860000000253e+02
7.943282349999999603e+00 9.557848460000000657e+00 5.138539960000000519e+02
8.413951420000000070e+00 1.061613569999999918e+01 5.446937520000000177e+02
8.912509379999999481e+00 1.180725999999999942e+01 5.774354479999999512e+02
9.440608759999999933e+00 1.314840700000000062e+01 6.122060639999999694e+02
1.000000000000000000e+01 1.465911909999999985e+01 6.491428750000000036e+02
1.059253730000000004e+01 1.636165400000000147e+01 6.883946079999999483e+02
1.122018450000000023e+01 1.828140580000000170e+01 7.301227810000000318e+02
1.188502229999999926e+01 2.044740249999999904e+01 7.745032569999999623e+02
1.258925409999999978e+01 2.289289700000000138e+01 8.217280600000000277e+02
1.333521430000000052e+01 2.565607239999999933e+01 8.720074990000000525e+02
1.412537539999999936e+01 2.878088699999999989e+01 9.255726680000000215e+02
1.496235659999999967e+01 3.231809450000000083e+01 9.826784040000000005e+02
1.584893190000000018e+01 3.632648139999999870e+01 1.043606800000000021e+03
1.678804020000000108e+01 4.087437659999999795e+01 1.108671389999999974e+03
1.778279410000000027e+01 4.604150820000000266e+01 1.178222179999999980e+03
1.883649090000000115e+01 5.192129950000000349e+01 1.252651730000000043e+03
1.995262310000000028e+01 5.862373139999999694e+01 1.332402469999999994e+03
2.113489039999999974e+01 6.627893869999999765e+01 1.417975680000000011e+03
2.238721140000000176e+01 7.504176320000000544e+01 1.509942459999999983e+03
2.371373709999999946e+01 8.509757150000000081e+01 1.608957319999999982e+03
2.511886429999999848e+01 9.666975569999999607e+01 1.715774989999999889e+03
2.660725060000000042e+01 1.100294999999999987e+02 1.831271510000000035e+03
2.818382929999999931e+01 1.255086299999999966e+02 1.956470849999999928e+03
